comp  name  center_x  center_y  center_z  rin(z-in)  rin(z-out)  dout  length  angle  B  gradient
QF  QC1RE1675  -452.93634384207  -0.000187  -1.20294026182006  0.1  0.1  0.6  0.01  -0.0500524824755233  0  12
QF  QC1RE1665  -452.935842836927  -0.000184  -1.19295326207766  0.1  0.1  0.6  0.01  -0.050053512219782  0  12
QF  QC1RE1655  -452.935342830826  -0.000181  -1.18296526238329  0.1  0.1  0.6  0.01  -0.0500547339502584  0  12
QF  QC1RE1645  -452.934842823854  -0.000179  -1.1729782627326  0.1  0.1  0.6  0.01  -0.05005613021366  0  12
QF  QC1RE1635  -452.934341816358  -0.000176  -1.16299026310811  0.1  0.1  0.6  0.01  -0.0500576311968167  0  12
QF  QC1RE1625  -452.933841809909  -0.000173  -1.15300326343124  0.1  0.1  0.6  0.01  -0.0500589227404632  0  12
QF  QC1RE1615  -452.933341809124  -0.000171  -1.14301526347054  0.1  0.1  0.6  0.01  -0.0500590798200958  0  12
QF  QC1RE1605  -452.932840824725  -0.000168  -1.13302826268894  0.1  0.1  0.6  0.01  -0.0500559556807348  0  12
QF  QC1RE1595  -452.932340872575  -0.000165  -1.12304026029202  0.1  0.1  0.6  0.01  -0.0500463738231413  0  12
QF  QC1RE1585  -452.9318409647  -0.000163  -1.11305325567849  0.1  0.1  0.6  0.01  -0.0500279256929477  0  12
QF  QC1RE1575  -452.931341099794  -0.00016  -1.10306524891621  0.1  0.1  0.6  0.01  -0.0500008730895418  0  12
QF  QC1RE1565  -452.930841265306  -0.000157  -1.09307824063631  0.1  0.1  0.6  0.01  -0.0499677292870465  0  12
QF  QC1RE1555  -452.930342446245  -0.000154  -1.08309023159094  0.1  0.1  0.6  0.01  -0.0499314962517751  0  12
QF  QC1RE1545  -452.929843632675  -0.000151  -1.07310322227793  0.1  0.1  0.6  0.01  -0.0498941636590749  0  12
QF  QC1RE1535  -452.929344820152  -0.000148  -1.06311521291969  0.1  0.1  0.6  0.01  -0.0498566216268645  0  12
QF  QC1RE1525  -452.928847007368  -0.000145  -1.05312820358153  0.1  0.1  0.6  0.01  -0.0498191319545317  0  12
QF  QC1RE1515  -452.928349193974  -0.000142  -1.04314019428079  0.1  0.1  0.6  0.01  -0.0497817644552465  0  12
QF  QC1RE1505  -452.927852380057  -0.000139  -1.03315218501305  0.1  0.1  0.6  0.01  -0.0497445016757164  0  12
QF  QC1RE1495  -452.927355565792  -0.000136  -1.02316517576959  0.1  0.1  0.6  0.01  -0.0497073087093564  0  12
QF  QC1RE1485  -452.926858751353  -0.000133  -1.01317716654171  0.1  0.1  0.6  0.01  -0.0496701506495814  0  12
QF  QC1RE1475  -452.926362937001  -0.000129  -1.00318915731639  0.1  0.1  0.6  0.01  -0.0496329751365139  0  12
QF  QC1RE1465  -452.925867122737  -0.000126  -0.993202148093641  0.1  0.1  0.6  0.01  -0.0495957821701539  0  12
QF  QC1RE1455  -452.925371308735  -0.000122  -0.983214138864835  0.1  0.1  0.6  0.01  -0.0495585368439164  0  12
QF  QC1RE1445  -452.924876495256  -0.000119  -0.973226129617038  0.1  0.1  0.6  0.01  -0.0495211867979237  0  12
QF  QC1RPE1439  -452.924629  -0.000115  -0.968233  0.1  0.1  0.6  0.01  -0.0494837494854684  0  12
QF  QC1RE1435  -452.924381682213  -0.000115  -0.963239120354625  0.1  0.1  0.6  0.01  -0.0494837494854684  0  12
QF  QC1RPE1431  -452.924135  -0.000112  -0.958245  0.1  0.1  0.6  0.01  -0.049446172546673  0  12
QF  QC1RPE1429  -452.924135  -0.000112  -0.958245  0.1  0.1  0.6  0.01  -0.049446172546673  0  12
QF  QC1RE1425  -452.923887869868  -0.000112  -0.953251111064706  0.1  0.1  0.6  0.01  -0.049446172546673  0  12
QF  QC1RPE1421  -452.923641  -0.000108  -0.948257  0.1  0.1  0.6  0.01  -0.0494084908881224  0  12
QF  QC1RPE1419  -452.923641  -0.000108  -0.948257  0.1  0.1  0.6  0.01  -0.0494084908881224  0  12
QF  QC1RE1415  -452.923394058047  -0.000108  -0.943263101755978  0.1  0.1  0.6  0.01  -0.0494084908881224  0  12
QF  QC1RPE1411  -452.923147  -0.000105  -0.938269  0.1  0.1  0.6  0.01  -0.0493706521499392  0  12
QF  QC1RPE1409  -452.923147  -0.000105  -0.938269  0.1  0.1  0.6  0.01  -0.0493706521499392  0  12
QF  QC1RE1405  -452.92290024701  -0.000105  -0.933275092415581  0.1  0.1  0.6  0.01  -0.0493706521499392  0  12
QF  QC1RPE1401  -452.922654  -0.000101  -0.928281  0.1  0.1  0.6  0.01  -0.0493326388788308  0  12
QF  QC1RPE1399  -452.922654  -0.000101  -0.928281  0.1  0.1  0.6  0.01  -0.0493326388788308  0  12
QF  QC1RE1395  -452.922407436845  -0.000101  -0.923287083039301  0.1  0.1  0.6  0.01  -0.0493326388788308  0  12
QF  QC1RPE1391  -452.922161  -9.71e-05  -0.918293  0.1  0.1  0.6  0.01  -0.0492944161682121  0  12
QF  QC1RPE1389  -452.922161  -9.71e-05  -0.918293  0.1  0.1  0.6  0.01  -0.0492944161682121  0  12
QF  QC1RE1385  -452.921914627726  -9.71e-05  -0.913299073618637  0.1  0.1  0.6  0.01  -0.0492944161682121  0  12
QF  QC1RPE1381  -452.921668  -9.33e-05  -0.908306  0.1  0.1  0.6  0.01  -0.0492560014713757  0  12
QF  QC1RPE1379  -452.921668  -9.33e-05  -0.908306  0.1  0.1  0.6  0.01  -0.0492560014713757  0  12
QF  QC1RE1375  -452.921421819566  -9.33e-05  -0.903312064158005  0.1  0.1  0.6  0.01  -0.0492560014713757  0  12
QF  QC1RPE1371  -452.921176  -8.95e-05  -0.898318  0.1  0.1  0.6  0.01  -0.0492173598817365  0  12
QF  QC1RPE1369  -452.921176  -8.95e-05  -0.898318  0.1  0.1  0.6  0.01  -0.0492173598817365  0  12
QF  QC1RE1365  -452.92093001254  -8.95e-05  -0.89332405464893  0.1  0.1  0.6  0.01  -0.0492173598817365  0  12
QF  QC1RPE1361  -452.920684  -8.56e-05  -0.88833  0.1  0.1  0.6  0.01  -0.0491784564927096  0  12
QF  QC1RPE1359  -452.920684  -8.56e-05  -0.88833  0.1  0.1  0.6  0.01  -0.0491784564927096  0  12
QF  QC1RE1355  -452.920438206821  -8.56e-05  -0.883336045082964  0.1  0.1  0.6  0.01  -0.0491784564927096  0  12
QF  QC1RPE1351  -452.920193  -8.17e-05  -0.878342  0.1  0.1  0.6  0.01  -0.0491392913042948  0  12
QF  QC1RPE1349  -452.920193  -8.17e-05  -0.878342  0.1  0.1  0.6  0.01  -0.0491392913042948  0  12
QF  QC1RE1345  -452.919947402411  -8.17e-05  -0.873348035460258  0.1  0.1  0.6  0.01  -0.0491392913042948  0  12
QF  QC1RPE1341  -452.919702  -7.77e-05  -0.868354  0.1  0.1  0.6  0.01  -0.0490998294099072  0  12
QF  QC1RPE1339  -452.919702  -7.77e-05  -0.868354  0.1  0.1  0.6  0.01  -0.0490998294099072  0  12
QF  QC1RE1335  -452.919456599482  -7.77e-05  -0.8633600257724  0.1  0.1  0.6  0.01  -0.0490998294099072  0  12
QF  QC1RPE1331  -452.919211  -7.38e-05  -0.858366  0.1  0.1  0.6  0.01  -0.0490600533562543  0  12
QF  QC1RPE1329  -452.919211  -7.38e-05  -0.858366  0.1  0.1  0.6  0.01  -0.0490600533562543  0  12
QF  QC1RE1325  -452.918965798123  -7.38e-05  -0.853372016015286  0.1  0.1  0.6  0.01  -0.0490600533562543  0  12
QF  QC1RPE1321  -452.918721  -6.97e-05  -0.848378  0.1  0.1  0.6  0.01  -0.0490199107834584  0  12
QF  QC1RPE1319  -452.918721  -6.97e-05  -0.848378  0.1  0.1  0.6  0.01  -0.0490199107834584  0  12
QF  QC1RE1315  -452.918475998595  -6.97e-05  -0.843384006176276  0.1  0.1  0.6  0.01  -0.0490199107834584  0  12
QF  QC1RPE1311  -452.918231  -6.57e-05  -0.83839  0.1  0.1  0.6  0.01  -0.0489794016915196  0  12
QF  QC1RPE1309  -452.918231  -6.57e-05  -0.83839  0.1  0.1  0.6  0.01  -0.0489794016915196  0  12
QF  QC1RE1305  -452.917986200897  -6.57e-05  -0.833395996255589  0.1  0.1  0.6  0.01  -0.0489794016915196  0  12
QF  QC1RPE1301  -452.917742  -6.16e-05  -0.828402  0.1  0.1  0.6  0.01  -0.0489384737205604  0  12
QF  QC1RPE1299  -452.917742  -6.16e-05  -0.828402  0.1  0.1  0.6  0.01  -0.0489384737205604  0  12
QF  QC1RE1295  -452.917497405292  -6.16e-05  -0.823407986240641  0.1  0.1  0.6  0.01  -0.0489384737205604  0  12
QF  QC1RPE1291  -452.917253  -5.74e-05  -0.818414  0.1  0.1  0.6  0.01  -0.0488970919639956  0  12
QF  QC1RPE1289  -452.917253  -5.74e-05  -0.818414  0.1  0.1  0.6  0.01  -0.0488970919639956  0  12
QF  QC1RE1285  -452.917008611953  -5.74e-05  -0.813419976123158  0.1  0.1  0.6  0.01  -0.0488970919639956  0  12
QF  QC1RPE1281  -452.916764  -5.33e-05  -0.808426  0.1  0.1  0.6  0.01  -0.0488552389685328  0  12
QF  QC1RPE1279  -452.916764  -5.33e-05  -0.808426  0.1  0.1  0.6  0.01  -0.0488552389685328  0  12
QF  QC1RE1275  -452.916519820968  -5.33e-05  -0.803431965899161  0.1  0.1  0.6  0.01  -0.0488552389685328  0  12
QF  QC1RPE1271  -452.916276  -4.91e-05  -0.798438  0.1  0.1  0.6  0.01  -0.048812984547342  0  12
QF  QC1RPE1269  -452.916276  -4.91e-05  -0.798438  0.1  0.1  0.6  0.01  -0.048812984547342  0  12
QF  QC1RE1265  -452.916032031988  -4.91e-05  -0.793443955585975  0.1  0.1  0.6  0.01  -0.048812984547342  0  12
QF  QC1RPE1261  -452.915789  -4.48e-05  -0.78845  0.1  0.1  0.6  0.01  -0.0487706254063961  0  12
QF  QC1RPE1259  -452.915789  -4.48e-05  -0.78845  0.1  0.1  0.6  0.01  -0.0487706254063961  0  12
QF  QC1RE1255  -452.915545243532  -4.48e-05  -0.78345594525618  0.1  0.1  0.6  0.01  -0.0487706254063961  0  12
QF  QC1RPE1251  -452.915301  -4.06e-05  -0.778462  0.1  0.1  0.6  0.01  -0.0487291389300762  0  12
QF  QC1RPE1249  -452.915301  -4.06e-05  -0.778462  0.1  0.1  0.6  0.01  -0.0487291214767836  0  12
QF  QC1RE1245  -452.915057450805  -4.06e-05  -0.77346793514363  0.1  0.1  0.6  0.01  -0.0487291214767836  0  12
QF  QC1RPE1241  -452.914814  -3.63e-05  -0.768473  0.1  0.1  0.6  0.01  -0.0486907242332398  0  12
QF  QC1RPE1239  -452.914814  -3.63e-05  -0.768473  0.1  0.1  0.6  0.01  -0.0486907242332398  0  12
QF  QC1RE1235  -452.914570642563  -3.63e-05  -0.763478925795694  0.1  0.1  0.6  0.01  -0.0486907242332398  0  12
QF  QC1RPE1231  -452.914328  -3.2e-05  -0.758485  0.1  0.1  0.6  0.01  -0.0486589592408535  0  12
QF  QC1RPE1229  -452.914328  -3.2e-05  -0.758485  0.1  0.1  0.6  0.01  -0.0486589592408535  0  12
QF  QC1RE1225  -452.9140848012  -3.2e-05  -0.753490918067966  0.1  0.1  0.6  0.01  -0.0486589592408535  0  12
QF  QC1RPE1221  -452.913842  -2.77e-05  -0.748497  0.1  0.1  0.6  0.01  -0.0486371426252035  0  12
QF  QC1RPE1219  -452.913842  -2.77e-05  -0.748497  0.1  0.1  0.6  0.01  -0.048637125171911  0  12
QF  QC1RE1215  -452.913598910242  -2.77e-05  -0.743502912759137  0.1  0.1  0.6  0.01  -0.048637125171911  0  12
QF  QC1RPE1211  -452.913355  -2.33e-05  -0.738509  0.1  0.1  0.6  0.01  -0.0486259725179908  0  12
QF  QC1RPE1209  -452.913355  -2.33e-05  -0.738509  0.1  0.1  0.6  0.01  -0.0486259550646983  0  12
QF  QC1RE1205  -452.913111966026  -2.33e-05  -0.73351491004411  0.1  0.1  0.6  0.01  -0.0486259550646983  0  12
QF  QC1RPE1201  -452.912869  -1.89e-05  -0.728521  0.1  0.1  0.6  0.01  -0.0486229007385073  0  12
QF  QC1RPE1199  -452.912869  -1.89e-05  -0.728521  0.1  0.1  0.6  0.01  -0.0486228832852148  0  12
QF  QC1RE1195  -452.912625981367  -1.89e-05  -0.723526909297587  0.1  0.1  0.6  0.01  -0.0486228832852148  0  12
QF  QC1RPE1191  -452.912383  -1.45e-05  -0.718532  0.1  0.1  0.6  0.01  -0.0486241748288612  0  12
QF  QC1RPE1189  -452.912383  -1.45e-05  -0.718532  0.1  0.1  0.6  0.01  -0.0486241573755687  0  12
QF  QC1RE1185  -452.912139975004  -1.45e-05  -0.713537909607219  0.1  0.1  0.6  0.01  -0.0486241573755687  0  12
QF  QC1RPE1181  -452.911897  -1.01e-05  -0.708544  0.1  0.1  0.6  0.01  -0.0486272466083447  0  12
QF  QC1RPE1179  -452.911897  -1.01e-05  -0.708544  0.1  0.1  0.6  0.01  -0.0486272291550522  0  12
QF  QC1RE1175  -452.911653959576  -1.01e-05  -0.703549910358004  0.1  0.1  0.6  0.01  -0.0486272466083447  0  12
QF  QC1RPE1171  -452.911411  -5.47e-06  -0.698556  0.1  0.1  0.6  0.01  -0.0486310863326991  0  12
QF  QC1RPE1169  -452.911411  -5.47e-06  -0.698556  0.1  0.1  0.6  0.01  -0.0486310863326991  0  12
QF  QC1RE1165  -452.9111679404  -5.47e-06  -0.693561911291249  0.1  0.1  0.6  0.01  -0.0486310863326991  0  12
QF  QC1RPE1161  -452.910925  -6.96e-07  -0.688568  0.1  0.1  0.6  0.01  -0.0486354671091216  0  12
QF  QC1RPE1159  -452.910925  -6.96e-07  -0.688568  0.1  0.1  0.6  0.01  -0.0486354671091216  0  12
QF  QC1RE1155  -452.910681918435  -6.96e-07  -0.683573912360329  0.1  0.1  0.6  0.01  -0.0486354845624141  0  12
QF  QC1RPE1151  -452.910439  4.33e-06  -0.67858  0.1  0.1  0.6  0.01  -0.0486405111106599  0  12
QF  QC1RPE1149  -452.910439  4.33e-06  -0.67858  0.1  0.1  0.6  0.01  -0.0486405285639524  0  12
QF  QC1RE1145  -452.910195893158  4.33e-06  -0.673585913590739  0.1  0.1  0.6  0.01  -0.0486405460172449  0  12
QF  QC1RPE1141  -452.909953  9.68e-06  -0.668592  0.1  0.1  0.6  0.01  -0.0486464801367017  0  12
QF  QC1RPE1139  -452.909953  9.68e-06  -0.668592  0.1  0.1  0.6  0.01  -0.0486464975899942  0  12
QF  QC1RE1135  -452.909709863261  9.68e-06  -0.663597915046183  0.1  0.1  0.6  0.01  -0.0486465324965793  0  12
QF  QC1RPE1131  -452.909466  1.54e-05  -0.658603  0.1  0.1  0.6  0.01  -0.0486536883465124  0  12
QF  QC1RPE1129  -452.909466  1.54e-05  -0.658603  0.1  0.1  0.6  0.01  -0.0486537232530975  0  12
QF  QC1RE1125  -452.909222827175  1.54e-05  -0.653608916803137  0.1  0.1  0.6  0.01  -0.0486537581596825  0  12
QF  QC1RPE1121  -452.90898  2.16e-05  -0.648615  0.1  0.1  0.6  0.01  -0.048662502259235  0  12
QF  QC1RPE1119  -452.90898  2.16e-05  -0.648615  0.1  0.1  0.6  0.01  -0.0486625546191126  0  12
QF  QC1RE1115  -452.908736782983  2.16e-05  -0.643620918955125  0.1  0.1  0.6  0.01  -0.0486626069789901  0  12
QF  QC1RPE1111  -452.908493  2.84e-05  -0.638627  0.1  0.1  0.6  0.01  -0.0486732360341348  0  12
QF  QC1RPE1109  -452.908493  2.84e-05  -0.638627  0.1  0.1  0.6  0.01  -0.0486733233005974  0  12
QF  QC1RE1105  -452.908249729204  2.84e-05  -0.633632921574541  0.1  0.1  0.6  0.01  -0.0486733756604749  0  12
QF  QC1RPE1101  -452.908007  3.56e-05  -0.628639  0.1  0.1  0.6  0.01  -0.0486861689238921  0  12
QF  QC1RPE1099  -452.908007  3.56e-05  -0.628639  0.1  0.1  0.6  0.01  -0.0486862736436472  0  12
QF  QC1RE1095  -452.907763664441  3.56e-05  -0.623644924729647  0.1  0.1  0.6  0.01  -0.0486863434568173  0  12
QF  QC1RPE1091  -452.90752  4.35e-05  -0.618651  0.1  0.1  0.6  0.01  -0.048701405648262  0  12
QF  QC1RPE1089  -452.90752  4.35e-05  -0.618651  0.1  0.1  0.6  0.01  -0.0487015452746021  0  12
QF  QC1RE1085  -452.907276588174  4.35e-05  -0.613656928446361  0.1  0.1  0.6  0.01  -0.0487016150877722  0  12
QF  QC1RPE1081  -452.907033  5.2e-05  -0.608663  0.1  0.1  0.6  0.01  -0.048718928753952  0  12
QF  QC1RPE1079  -452.907033  5.2e-05  -0.608663  0.1  0.1  0.6  0.01  -0.0487190858335847  0  12
QF  QC1RE1075  -452.906789500488  5.2e-05  -0.603668932720958  0.1  0.1  0.6  0.01  -0.0487191731000473  0  12
QF  QC1RPE1071  -452.906546  6.1e-05  -0.598674  0.1  0.1  0.6  0.01  -0.048738633521207  0  12
QF  QC1RPE1069  -452.906546  6.1e-05  -0.598674  0.1  0.1  0.6  0.01  -0.0487388255074247  0  12
QF  QC1RE1065  -452.906302401907  6.1e-05  -0.593679937528532  0.1  0.1  0.6  0.01  -0.0487389127738873  0  12
QF  QC1RPE1061  -452.906059  7.07e-05  -0.588686  0.1  0.1  0.6  0.01  -0.0487603279638093  0  12
QF  QC1RPE1059  -452.906059  7.07e-05  -0.588686  0.1  0.1  0.6  0.01  -0.0487605374033195  0  12
QF  QC1RE1055  -452.905815293476  7.07e-05  -0.583691942818686  0.1  0.1  0.6  0.01  -0.0487606246697821  0  12
QF  QC1RPE1051  -452.905571  8.1e-05  -0.578698  0.1  0.1  0.6  0.01  -0.0487838026422486  0  12
QF  QC1RPE1049  -452.905571  8.1e-05  -0.578698  0.1  0.1  0.6  0.01  -0.0487840295350514  0  12
QF  QC1RE1045  -452.905327176155  8.1e-05  -0.57370394854525  0.1  0.1  0.6  0.01  -0.048784116801514  0  12
QF  QC1RPE1041  -452.905083  9.19e-05  -0.56871  0.1  0.1  0.6  0.01  -0.0488088830235998  0  12
QF  QC1RPE1039  -452.905083  9.19e-05  -0.56871  0.1  0.1  0.6  0.01  -0.0488091273696951  0  12
QF  QC1RE1035  -452.904839050815  9.19e-05  -0.563715954666273  0.1  0.1  0.6  0.01  -0.0488092146361577  0  12
QF  QC1RPE1031  -452.904595  0.000103  -0.558722  0.1  0.1  0.6  0.01  -0.0488353945749376  0  12
QF  QC1RPE1029  -452.904595  0.000103  -0.558722  0.1  0.1  0.6  0.01  -0.0488356738276179  0  12
QF  QC1RE1025  -452.904350918241  0.000103  -0.553727961144019  0.1  0.1  0.6  0.01  -0.0488357610940805  0  12
QF  QC1RPE1021  -452.904107  0.000115  -0.548734  0.1  0.1  0.6  0.01  -0.0488632500297994  0  12
QF  QC1RPE1019  -452.904107  0.000115  -0.548734  0.1  0.1  0.6  0.01  -0.0488635467357722  0  12
QF  QC1RE1015  -452.903862779043  0.000115  -0.543739967949228  0.1  0.1  0.6  0.01  -0.0488636340022348  0  12
QF  QC1RPE1011  -452.903619  0.000128  -0.538746  0.1  0.1  0.6  0.01  -0.0488923795750152  0  12
QF  QC1RPE1009  -452.903619  0.000128  -0.538746  0.1  0.1  0.6  0.01  -0.048892676280988  0  12
QF  QC1RE1005  -452.903374633569  0.000128  -0.533751975065392  0.1  0.1  0.6  0.01  -0.0488927635474506  0  12
QF  QC1RPE1001  -452.90313  0.000141  -0.528758  0.1  0.1  0.6  0.01  -0.0489226959441223  0  12
QF  QC1RPE999  -452.90313  0.000141  -0.528758  0.1  0.1  0.6  0.01  -0.0489230275566802  0  12
QF  QC1RE995  -452.902885482081  0.000141  -0.523763982480257  0.1  0.1  0.6  0.01  -0.0489230973698503  0  12
QF  QC1RPE991  -452.90264  0.000154  -0.51877  0.1  0.1  0.6  0.01  -0.0489541991371208  0  12
QF  QC1RPE989  -452.90264  0.000154  -0.51877  0.1  0.1  0.6  0.01  -0.0489545307496787  0  12
QF  QC1RE985  -452.902395324754  0.000154  -0.513775990185831  0.1  0.1  0.6  0.01  -0.0489546005628488  0  12
QF  QC1RPE981  -452.902151  0.000168  -0.508782  0.1  0.1  0.6  0.01  -0.0489868367941331  0  12
QF  QC1RPE979  -452.902151  0.000168  -0.508782  0.1  0.1  0.6  0.01  -0.0489871858599835  0  12
QF  QC1RE975  -452.901906161674  0.000168  -0.503787998178391  0.1  0.1  0.6  0.01  -0.0489872556731536  0  12
QF  QC1RPE971  -452.901661  0.000182  -0.498794  0.1  0.1  0.6  0.01  -0.0490206438217443  0  12
QF  QC1RPE969  -452.901661  0.000182  -0.498794  0.1  0.1  0.6  0.01  -0.0490209579810096  0  12
QF  QC1RE965  -452.901415992929  0.000182  -0.493800006454224  0.1  0.1  0.6  0.01  -0.0490210452474722  0  12
QF  QC1RPE961  -452.901171  0.000196  -0.488806  0.1  0.1  0.6  0.01  -0.0490555678600767  0  12
QF  QC1RPE959  -452.901171  0.000196  -0.488806  0.1  0.1  0.6  0.01  -0.0490558645660495  0  12
QF  QC1RE955  -452.900925818693  0.000196  -0.483812015005348  0.1  0.1  0.6  0.01  -0.0490559343792196  0  12
QF  QC1RPE951  -452.90068  0.000211  -0.478818  0.1  0.1  0.6  0.01  -0.0490916089091303  0  12
QF  QC1RPE949  -452.90068  0.000211  -0.478818  0.1  0.1  0.6  0.01  -0.0490918881618107  0  12
QF  QC1RE945  -452.900434638792  0.000211  -0.4738240238409  0.1  0.1  0.6  0.01  -0.0490919579749807  0  12
QF  QC1RPE941  -452.900189  0.000225  -0.46883  0.1  0.1  0.6  0.01  -0.0491288018754903  0  12
QF  QC1RPE939  -452.900189  0.000225  -0.46883  0.1  0.1  0.6  0.01  -0.0491290462215856  0  12
QF  QC1RE935  -452.899943453139  0.000225  -0.46383603296578  0.1  0.1  0.6  0.01  -0.0491291334880482  0  12
QF  QC1RPE931  -452.899698  0.00024  -0.458842  0.1  0.1  0.6  0.01  -0.0491671293058641  0  12
QF  QC1RPE929  -452.899698  0.00024  -0.458842  0.1  0.1  0.6  0.01  -0.0491673736519594  0  12
QF  QC1RE925  -452.89945226182  0.00024  -0.45384804237634  0.1  0.1  0.6  0.01  -0.0491674434651295  0  12
QF  QC1RPE921  -452.899207  0.000254  -0.448854  0.1  0.1  0.6  0.01  -0.0492066435601293  0  12
QF  QC1RPE919  -452.899207  0.000254  -0.448854  0.1  0.1  0.6  0.01  -0.049206870452932  0  12
QF  QC1RE915  -452.898961064575  0.000254  -0.443860052086107  0.1  0.1  0.6  0.01  -0.0492069402661021  0  12
QF  QC1RPE911  -452.898714  0.000269  -0.438866  0.1  0.1  0.6  0.01  -0.0492473620915783  0  12
QF  QC1RPE909  -452.898714  0.000269  -0.438866  0.1  0.1  0.6  0.01  -0.0492476064376736  0  12
QF  QC1RE905  -452.898467861229  0.000269  -0.433872062104376  0.1  0.1  0.6  0.01  -0.0492476587975512  0  12
QF  QC1RPE901  -452.898222  0.000283  -0.428878  0.1  0.1  0.6  0.01  -0.0492891801804561  0  12
QF  QC1RPE895  -452.897975652566  0.000283  -0.423884072393196  0.1  0.1  0.6  0.01  -0.0492894419798439  0  12
QF  QC1RPE885  -452.897482437019  0.000297  -0.413896083030694  0.1  0.1  0.6  0.01  -0.0493326039722457  0  12
QF  QC1RPE875  -452.896989214848  0.000312  -0.403909094004839  0.1  0.1  0.6  0.01  -0.0493770924148791  0  12
QF  QC1RPE865  -452.896494986053  0.000326  -0.393921105316516  0.1  0.1  0.6  0.01  -0.0494229073077439  0  12
QF  QC1RPE855  -452.896000750808  0.00034  -0.383933116958003  0.1  0.1  0.6  0.01  -0.0494700137442552  0  12
QF  QC1RPE845  -452.895505509463  0.000353  -0.373945128912936  0.1  0.1  0.6  0.01  -0.0495183419112429  0  12
QF  QC1RPE835  -452.895010262454  0.000367  -0.363958141160578  0.1  0.1  0.6  0.01  -0.0495678045422445  0  12
QF  QC1RPE825  -452.894514010738  0.00038  -0.353970153654159  0.1  0.1  0.6  0.01  -0.0496182096510421  0  12
QF  QC1RPE815  -452.894017755885  0.000393  -0.343982166316404  0.1  0.1  0.6  0.01  -0.0496692430783704  0  12
QF  QC1RPE805  -452.893520500336  0.000406  -0.333994179026352  0.1  0.1  0.6  0.01  -0.0497204161320389  0  12
QF  QC1RPE795  -452.893023248186  0.000418  -0.324007191580056  0.1  0.1  0.6  0.01  -0.0497709085072991  0  12
QF  QC1RPE785  -452.892525005712  0.00043  -0.314019203664102  0.1  0.1  0.6  0.01  -0.0498194635670895  0  12
QF  QC1RPE775  -452.892026781977  0.000442  -0.304032214824706  0.1  0.1  0.6  0.01  -0.0498642661689882  0  12
QF  QC1RPE765  -452.891527587528  0.000453  -0.294044224532617  0.1  0.1  0.6  0.01  -0.0499032044646002  0  12
QF  QC1RPE755  -452.891028431167  0.000463  -0.284057232344471  0.1  0.1  0.6  0.01  -0.049934515671381  0  12
QF  QC1RPE745  -452.890529315596  0.000473  -0.274069238121596  0.1  0.1  0.6  0.01  -0.0499576587372625  0  12
QF  QC1RPE735  -452.890029236195  0.000482  -0.264082242092196  0.1  0.1  0.6  0.01  -0.0499735586867481  0  12
QF  QC1RPE725  -452.889530185034  0.00049  -0.254094244651309  0.1  0.1  0.6  0.01  -0.0499838037694573  0  12
QF  QC1RPE715  -452.889030155051  0.000497  -0.244107246151272  0.1  0.1  0.6  0.01  -0.0499898077020842  0  12
QF  QC1RPE705  -452.88853014067  0.000502  -0.234119246870794  0.1  0.1  0.6  0.01  -0.04999268749535  0  12
QF  QC1RPE695  -452.888031137794  0.000506  -0.224131247014704  0.1  0.1  0.6  0.01  -0.0499932634540031  0  12
QF  QC1RPE685  -452.887531142414  0.000507  -0.214144246783577  0.1  0.1  0.6  0.01  -0.0499923384294996  0  12
QF  QC1RPE675  -452.887031151216  0.000507  -0.20415624634314  0.1  0.1  0.6  0.01  -0.0499905756469551  0  12
QF  QC1RPE665  -452.886532161763  0.000504  -0.194169245815509  0.1  0.1  0.6  0.01  -0.0499884637985602  0  12
QF  QC1RPE655  -452.886032172309  0.000499  -0.184181245287899  0.1  0.1  0.6  0.01  -0.0499863519501652  0  12
QF  QC1RPE645  -452.885532181896  0.000492  -0.174194244808274  0.1  0.1  0.6  0.01  -0.049984432087988  0  12
QF  QC1RPE635  -452.885033189914  0.000484  -0.164206244407147  0.1  0.1  0.6  0.01  -0.0499828263850762  0  12
QF  QC1RPE625  -452.884533196364  0.000475  -0.15421924408451  0.1  0.1  0.6  0.01  -0.0499815348414297  0  12
QF  QC1RPE615  -452.884033201245  0.000465  -0.144231243840358  0.1  0.1  0.6  0.01  -0.0499805574570486  0  12
QF  QC1RPE605  -452.883534204731  0.000454  -0.134244243665967  0.1  0.1  0.6  0.01  -0.0499798593253478  0  12
QF  QC1RPE595  -452.883034207084  0.000443  -0.124256243548254  0.1  0.1  0.6  0.01  -0.0499793880864498  0  12
QF  QC1RPE585  -452.882535208392  0.000431  -0.114269243482859  0.1  0.1  0.6  0.01  -0.049979126287062  0  12
QF  QC1RPE575  -452.882035208828  0.000419  -0.104281243461061  0.1  0.1  0.6  0.01  -0.0499790390205994  0  12
QF  QC1RPE565  -452.881535208566  0.000407  -0.0942942434741396  0.1  0.1  0.6  0.01  -0.0499790913804769  0  12
QF  QC1RPE555  -452.881036207782  0.000395  -0.0843062435133768  0.1  0.1  0.6  0.01  -0.0499792484601096  0  12
QF  QC1RPE545  -452.880536206474  0.000382  -0.0743192435787724  0.1  0.1  0.6  0.01  -0.0499795102594974  0  12
QF  QC1RPE535  -452.880037204818  0.00037  -0.0643312436616073  0.1  0.1  0.6  0.01  -0.0499798418720553  0  12
